act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,incident,incident_5_minutes
2019-11-19 00:01:19.036,MOK,41,KS98,2019-11-19 00:01:31.004,11.968,7.0,False,False,False
2019-11-19 00:01:20.629,YMT,31,GA12,2019-11-19 00:01:46.528,25.899,12.0,False,False,False
2019-11-19 00:01:26.805,MOK,43,KS98,2019-11-19 00:01:37.961,11.156,6.0,False,False,False
2019-11-19 00:01:28.598,YAT,7006C,HA46,2019-11-19 00:01:47.524,18.926,7.0,False,False,False
2019-11-19 00:01:33.180,MOK,45,KS98,2019-11-19 00:01:50.313,17.133,13.0,False,False,False
2019-11-19 00:01:33.180,YMT,33,GA12,2019-11-19 00:01:56.489,23.309,5.0,False,False,False
2019-11-19 00:01:35.770,YAT,7006B,HA46,2019-11-19 00:01:52.504,16.734,3.0,False,False,False
2019-11-19 00:01:38.360,YMT,35,GA12,2019-11-19 00:02:29.362,51.002,31.0,True,False,False
2019-11-19 00:01:39.754,YAT,7006A,HA46,2019-11-19 00:01:58.481,18.727,9.0,True,False,False
2019-11-19 00:01:47.125,MOK,47,KS98,2019-11-19 00:02:04.856,17.730999999999995,14.0,True,False,False
2019-11-19 00:01:49.117,YAT,7004,HA46,2019-11-19 00:02:02.465,13.348,0.0,False,False,False
2019-11-19 00:01:50.114,YAT,7002,HA46,2019-11-19 00:02:12.625,22.511,11.0,False,False,False
2019-11-19 00:02:01.867,LAT,6112,HA46,2019-11-19 00:02:57.449,55.582,35.0,False,False,False
2019-11-19 00:02:01.867,SKM,01,KS98,2019-11-19 00:02:13.422,11.555,9.0,False,False,False
2019-11-19 00:02:09.836,YMT,37,GA12,2019-11-19 00:02:33.543,23.707,7.0,False,False,False
2019-11-19 00:02:11.031,SKM,03,KS98,2019-11-19 00:02:22.405,11.374,8.0,False,False,False
2019-11-19 00:02:17.606,YMT,39,GA12,2019-11-19 00:02:42.350,24.744,8.0,False,False,False
2019-11-19 00:02:19.598,SKM,05,KS98,2019-11-19 00:02:31.949,12.351,9.0,False,False,False
2019-11-19 00:02:25.773,YMT,41,GA12,2019-11-19 00:02:55.457,29.684,,False,False,False
2019-11-19 00:02:26.371,YMT,41,KS12,2019-11-19 00:02:55.457,29.086,88.0,False,False,False
2019-11-19 00:02:28.762,SKM,07,KS98,2019-11-19 00:02:41.910,13.148,10.0,False,False,False
2019-11-19 00:02:36.930,LAT,6110,HA46,2019-11-19 00:03:19.562,42.632,23.0,False,False,False
2019-11-19 00:02:38.922,SKM,09,KS98,2019-11-19 00:02:46.375,7.4529999999999985,4.0,False,False,False
2019-11-19 00:02:43.105,SKM,11,KS98,2019-11-19 00:02:51.871,8.766,5.0,False,False,False
2019-11-19 00:02:48.285,SKM,13,KS98,2019-11-19 00:03:07.011,18.726,15.0,True,False,False
2019-11-19 00:03:00.836,LAT,6108,HA46,2019-11-19 00:03:30.519,29.683000000000003,8.0,False,False,False
2019-11-19 00:03:03.625,SKM,15,KS98,2019-11-19 00:03:16.375,12.75,10.0,False,False,False
2019-11-19 00:03:09.203,LAT,6106,HA46,2019-11-19 00:03:38.488,29.285,9.0,False,False,False
2019-11-19 00:03:13.806,SKM,17,KS98,2019-11-19 00:03:27.531,13.725,11.0,False,False,False
2019-11-19 00:03:18.765,LAT,6104,HA46,2019-11-19 00:03:48.449,29.684,12.0,True,False,False
2019-11-19 00:03:25.339,SKM,19,KS98,2019-11-19 00:03:35.898,10.559,7.0,False,False,False
2019-11-19 00:03:30.917,LAT,6102,HA46,2019-11-19 00:03:54.624,23.707,6.0,False,False,False
2019-11-19 00:03:32.911,SKM,21,KS98,2019-11-19 00:03:43.468,10.557,8.0,False,False,False
2019-11-19 00:03:37.093,KWT,6016,HA46,2019-11-19 00:04:10.562,33.469,16.0,False,False,False
2019-11-19 00:03:41.277,KOT,01,KS98,2019-11-19 00:03:51.437,10.16,7.0,False,False,False
2019-11-19 00:03:49.245,KOT,03,KS98,2019-11-19 00:03:59.405,10.16,7.0,False,False,False
2019-11-19 00:03:53.429,KWT,6014,HA46,2019-11-19 00:04:23.511,30.082,13.0,False,False,False
2019-11-19 00:03:54.624,MOK,45,KS12,2019-11-19 00:04:10.362,15.738,1.0,False,False,False
2019-11-19 00:03:56.417,MOK,47,KS12,2019-11-19 00:04:23.909,27.492,14.0,True,False,False
2019-11-19 00:03:57.015,KOT,05,KS98,2019-11-19 00:04:07.374,10.359000000000002,7.0,False,False,False
2019-11-19 00:04:04.807,KOT,07,KS98,2019-11-19 00:04:15.542,10.735,7.0,False,False,False
2019-11-19 00:04:06.777,KWT,6012,HA46,2019-11-19 00:04:37.058,30.281,13.0,False,False,False
2019-11-19 00:04:10.761,SKM,01,KS12,2019-11-19 00:04:31.479,20.718000000000004,8.0,False,False,False
2019-11-19 00:04:12.753,KOT,09,KS98,2019-11-19 00:04:28.491,15.738,13.0,True,False,False
2019-11-19 00:04:18.929,SKM,03,KS12,2019-11-19 00:04:39.448,20.519,7.0,False,False,False
2019-11-19 00:04:19.925,KWT,6010,HA46,2019-11-19 00:04:49.409,29.484,11.0,False,False,False
2019-11-19 00:04:25.901,KOT,11,KS98,2019-11-19 00:04:38.452,12.550999999999998,10.0,False,False,False
2019-11-19 00:04:26.897,SKM,05,KS12,2019-11-19 00:04:47.815,20.918000000000006,7.0,False,False,False
2019-11-19 00:04:31.479,KWT,6008,HA46,2019-11-19 00:05:05.745,34.266,17.0,True,False,False
2019-11-19 00:04:34.667,SKM,07,KS12,2019-11-19 00:04:55.983,21.316,8.0,False,False,False
2019-11-19 00:04:36.659,KOT,13,KS98,2019-11-19 00:04:47.815,11.156,8.0,False,False,False
2019-11-19 00:04:42.835,SKM,09,KS12,2019-11-19 00:05:00.964,18.129,4.0,False,False,False
2019-11-19 00:04:45.225,KOT,15,KS98,2019-11-19 00:04:56.382,11.157,9.0,False,False,False
2019-11-19 00:04:47.218,SKM,11,KS12,2019-11-19 00:05:06.940,19.722,4.0,False,False,False
2019-11-19 00:04:49.011,KWT,6006,HA46,2019-11-19 00:05:11.721,22.71,5.0,False,False,False
2019-11-19 00:04:51.600,SKM,13,KS12,2019-11-19 00:05:23.475,31.875,17.0,True,False,False
2019-11-19 00:04:54.208,KWT,6004,HA46,2019-11-19 00:05:18.295,24.087,7.0,False,False,False
2019-11-19 00:04:54.389,LOF,01,KS98,2019-11-19 00:05:04.948,10.559,8.0,False,False,False
2019-11-19 00:05:01.362,KWT,6002,HA46,2019-11-19 00:05:31.045,29.683000000000003,14.0,False,False,False
2019-11-19 00:05:02.757,LOF,03,KS98,2019-11-19 00:05:13.380,10.623,7.0,False,False,False
2019-11-19 00:05:08.733,SKM,15,KS12,2019-11-19 00:05:33.436,24.703000000000007,12.0,False,False,False
2019-11-19 00:05:09.131,CHH,27,KS06,2019-11-19 00:05:33.834,24.703000000000007,9.0,False,False,False
2019-11-19 00:05:10.327,LOF,05,KS98,2019-11-19 00:05:22.480,12.153,9.0,False,False,False
2019-11-19 00:05:15.707,NTK,02,HA46,2019-11-19 00:05:40.010,24.303,11.0,False,False,False
2019-11-19 00:05:18.295,CHH,36,KS06,2019-11-19 00:05:43.397,25.102,6.0,False,False,False
2019-11-19 00:05:19.889,LOF,07,KS98,2019-11-19 00:05:33.436,13.547,10.0,False,False,False
2019-11-19 00:05:20.885,SKM,17,KS12,2019-11-19 00:05:44.991,24.106,12.0,False,False,False
2019-11-19 00:05:24.471,CHH,34,KS06,2019-11-19 00:05:52.959,28.488000000000003,6.0,False,False,False
2019-11-19 00:05:27.459,NTK,04,HA46,2019-11-19 00:05:51.366,23.907,9.0,False,False,False
2019-11-19 00:05:30.847,LOF,09,KS98,2019-11-19 00:05:45.389,14.542,11.0,True,False,False
2019-11-19 00:05:31.444,CHH,32,KS06,2019-11-19 00:06:16.467,45.023,22.0,False,False,False
2019-11-19 00:05:33.038,SKM,19,KS12,2019-11-19 00:05:54.951,21.913,8.0,False,False,False
2019-11-19 00:05:37.022,NTK,06,HA46,2019-11-19 00:06:07.901,30.879,15.0,True,False,False
2019-11-19 00:05:41.205,SKM,21,KS12,2019-11-19 00:06:03.319,22.114,9.0,False,False,False
2019-11-19 00:05:42.600,LOF,11,KS98,2019-11-19 00:05:57.541,14.941,12.0,False,False,False
2019-11-19 00:05:51.166,KOT,01,KS12,2019-11-19 00:06:11.368,20.202,8.0,False,False,False
2019-11-19 00:05:52.363,NTK,08,HA46,2019-11-19 00:06:24.436,32.073,13.0,False,False,False
2019-11-19 00:05:53.557,CHH,30,KS06,2019-11-19 00:06:27.025,33.468,11.0,False,False,False
2019-11-19 00:05:55.151,LOF,13,KS98,2019-11-19 00:06:08.498,13.347,10.0,False,False,False
2019-11-19 00:05:59.733,KOT,03,KS12,2019-11-19 00:06:19.455,19.722,8.0,False,False,False
2019-11-19 00:06:05.311,WTS,01,KS98,2019-11-19 00:06:19.455,14.144,12.0,False,False,False
2019-11-19 00:06:05.311,CHH,28,KS06,2019-11-19 00:20:40.870,875.559,,False,False,False
2019-11-19 00:06:05.988,NTK,10,HA46,2019-11-19 00:06:44.955,38.967,15.0,False,False,False
2019-11-19 00:06:07.901,KOT,05,KS12,2019-11-19 00:06:27.025,19.124,7.0,False,False,False
2019-11-19 00:06:15.869,KOT,07,KS12,2019-11-19 00:06:34.013,18.144,7.0,False,False,False
2019-11-19 00:06:17.861,WTS,03,KS98,2019-11-19 00:06:30.412,12.550999999999998,8.0,False,False,False
2019-11-19 00:06:21.647,NTK,12,HA46,2019-11-19 00:06:53.920,32.273,5.0,False,False,False
2019-11-19 00:06:23.240,KOT,09,KS12,2019-11-19 00:06:46.350,23.11,11.0,True,False,False
2019-11-19 00:06:26.627,WTS,05,KS98,2019-11-19 00:06:46.947,20.32,16.0,True,False,False
2019-11-19 00:06:27.623,NTK,14,HA46,2019-11-19 00:07:17.427,49.804,10.0,False,False,False
2019-11-19 00:06:35.193,KOT,11,KS12,2019-11-19 00:06:55.912,20.719,10.0,False,False,False
2019-11-19 00:06:38.382,NTK,16,HA46,2019-11-19 00:09:00.423,142.041,,False,False,False
2019-11-19 00:06:43.361,WTS,07,KS98,2019-11-19 00:06:58.900,15.539,13.0,False,False,False
2019-11-19 00:06:45.951,KOT,13,KS12,2019-11-19 00:07:04.877,18.926,7.0,False,False,False
2019-11-19 00:06:53.521,KOT,15,KS12,2019-11-19 00:07:13.443,19.922,7.0,False,False,False
2019-11-19 00:06:57.107,WTS,09,KS98,2019-11-19 00:07:10.455,13.348,10.0,False,False,False
2019-11-19 00:07:00.693,KWT,6042,KS03,2019-11-19 00:07:36.154,35.461,7.0,False,False,False
2019-11-19 00:07:01.092,LOF,01,KS12,2019-11-19 00:07:21.415,20.323,8.0,False,False,False
2019-11-19 00:07:07.865,WTS,11,KS98,2019-11-19 00:07:20.416,12.550999999999998,9.0,False,False,False
2019-11-19 00:07:08.263,KWT,6010,KS03,2019-11-19 00:07:45.415,37.152,11.0,False,False,False
2019-11-19 00:07:09.857,LOF,03,KS12,2019-11-19 00:07:28.982,19.125,6.0,False,False,False
2019-11-19 00:07:16.830,LOF,05,KS12,2019-11-19 00:07:36.951,20.121,8.0,False,False,False
2019-11-19 00:07:17.428,DIH,01,KS98,2019-11-19 00:07:30.974,13.546,10.0,False,False,False
2019-11-19 00:07:20.017,KWT,6008,KS03,2019-11-19 00:07:59.263,39.246,24.0,True,False,False
2019-11-19 00:07:25.197,LOF,07,KS12,2019-11-19 00:07:44.920,19.723,8.0,False,False,False
2019-11-19 00:07:27.787,DIH,03,KS98,2019-11-19 00:07:40.378,12.591,9.0,False,False,False
2019-11-19 00:07:34.162,LOF,09,KS12,2019-11-19 00:07:54.482,20.32,9.0,True,False,False
2019-11-19 00:07:37.747,DIH,05,KS98,2019-11-19 00:07:48.904,11.157,8.0,True,False,False
2019-11-19 00:07:43.923,LOF,11,KS12,2019-11-19 00:08:03.796,19.873,10.0,False,False,False
2019-11-19 00:07:44.919,KWT,6006,KS03,2019-11-19 00:08:03.845,18.926,5.0,False,False,False
2019-11-19 00:07:46.513,DIH,07,KS98,2019-11-19 00:07:57.470,10.957,7.0,False,False,False
2019-11-19 00:07:50.298,KWT,6004,KS03,2019-11-19 00:08:07.630,17.332,4.0,False,False,False
2019-11-19 00:07:54.282,DIH,09,KS98,2019-11-19 00:08:08.427,14.145,11.0,False,False,False
2019-11-19 00:07:54.282,LOF,13,KS12,2019-11-19 00:08:13.407,19.125,8.0,False,False,False
2019-11-19 00:07:55.279,KWT,6002,KS03,2019-11-19 00:08:16.993,21.714,10.0,False,False,False
2019-11-19 00:08:02.849,WTS,01,KS12,2019-11-19 00:08:23.368,20.519,10.0,False,False,False
2019-11-19 00:08:05.837,CHH,01,KS98,2019-11-19 00:08:24.373,18.536,10.0,False,False,False
2019-11-19 00:08:05.838,NTK,02,KS03,2019-11-19 00:08:23.966,18.128,7.0,False,False,False
2019-11-19 00:08:13.009,WTS,03,KS12,2019-11-19 00:08:33.338,20.329,7.0,False,False,False
2019-11-19 00:08:13.607,NTK,04,KS03,2019-11-19 00:08:41.497,27.89,8.0,False,False,False
2019-11-19 00:08:16.595,CHH,03,KS98,2019-11-19 00:08:38.509,21.914,15.0,False,False,False
2019-11-19 00:08:20.380,WTS,05,KS12,2019-11-19 00:08:50.860,30.48,13.0,True,False,False
2019-11-19 00:08:21.774,NTK,06,KS03,,,,True,False,False
2019-11-19 00:08:32.532,CHH,05,KS98,2019-11-19 00:08:50.462,17.93,13.0,False,False,False
2019-11-19 00:08:34.126,WTS,07,KS12,2019-11-19 00:09:04.008,29.882,15.0,False,False,False
2019-11-19 00:08:45.681,CHH,07,KS98,2019-11-19 00:08:55.442,9.761,4.0,False,False,False
2019-11-19 00:08:49.864,WTS,09,KS12,2019-11-19 00:09:16.360,26.496,13.0,False,False,False
2019-11-19 00:08:50.263,CHH,22,KS98,2019-11-19 00:09:04.008,13.745,8.0,False,False,False
2019-11-19 00:08:59.227,CHH,23A,KS98,,,10.0,False,False,False
2019-11-19 00:09:03.195,WTS,11,KS12,2019-11-19 00:09:27.317,24.122,9.0,False,False,False
2019-11-19 00:09:09.786,CHH,25,KS98,2019-11-19 00:21:24.897,735.1110000000001,729.0,False,False,False
2019-11-19 00:09:12.973,DIH,01,KS12,2019-11-19 00:09:36.879,23.906,10.0,False,False,False
2019-11-19 00:09:23.333,DIH,03,KS12,2019-11-19 00:09:46.442,23.109,9.0,False,False,False
2019-11-19 00:09:33.293,DIH,05,KS12,2019-11-19 00:09:56.403,23.11,9.0,True,False,False
2019-11-19 00:09:42.856,DIH,07,KS12,2019-11-19 00:10:04.969,22.113000000000003,8.0,False,False,False
2019-11-19 00:09:51.621,DIH,09,KS12,2019-11-19 00:10:14.332,22.711,11.0,False,False,False
2019-11-19 00:10:02.778,CHH,01,KS12,2019-11-19 00:10:22.898,20.12,6.0,False,False,False
2019-11-19 00:10:09.551,CHH,03,KS12,2019-11-19 00:10:28.875,19.324,4.0,False,False,False
2019-11-19 00:10:14.531,CHH,05,KS12,2019-11-19 00:10:37.043,22.512,7.0,False,False,False
2019-11-19 00:10:22.301,CHH,07,KS12,2019-11-19 00:10:40.828,18.527,2.0,False,False,False
2019-11-19 00:10:25.289,CHH,09B,KS12,2019-11-19 00:11:13.898,48.609,11.0,False,False,False
2019-11-19 00:10:36.844,CHH,11,KS12,,,,True,False,False
2019-11-19 00:10:46.621,NTK,06,KS69,,,,True,False,False
2019-11-19 00:11:17.285,TIK,7122,HS68,,,,False,False,False
2019-11-19 00:17:56.117,CHH,37,BT81,2019-11-19 00:20:19.385,143.268,132.0,False,False,False
2019-11-19 00:20:08.796,CHH,35,BT81,2019-11-19 00:20:23.339,14.543,7.0,False,False,False
2019-11-19 00:20:15.968,CHH,30,BT81,2019-11-19 00:20:27.921,11.953,5.0,False,False,False
2019-11-19 00:20:21.147,CHH,32,BT81,2019-11-19 00:20:55.844,34.697,24.0,False,False,False
2019-11-19 00:20:45.253,CHH,34,BT81,2019-11-19 00:21:06.369,21.116,12.0,False,False,False
2019-11-19 00:20:57.406,CHH,36,BT81,2019-11-19 00:21:46.412,49.006,10.0,False,False,False
2019-11-19 00:21:07.764,CHH,08,BT81,2019-11-19 00:21:55.975,48.21100000000001,40.0,False,False,False
2019-11-19 00:21:18.920,CHH,27,KS98,2019-11-19 00:21:39.440,20.52,15.0,False,False,False
2019-11-19 00:21:34.061,CHH,29,KS98,2019-11-19 00:21:48.006,13.945,8.0,False,False,False
2019-11-19 00:21:42.845,CHH,31,KS98,2019-11-19 00:21:59.959,17.114,11.0,False,False,False
2019-11-19 00:21:47.807,CHH,10,BT81,2019-11-19 00:22:13.506,25.699,19.0,True,False,False
2019-11-19 00:21:54.580,CHH,33,KS98,2019-11-19 00:22:21.474,26.894,22.0,False,False,False
2019-11-19 00:22:07.330,CHH,12,BT81,2019-11-19 00:22:21.474,14.144,7.0,False,False,False
2019-11-19 00:22:15.299,CHH,14,BT81,2019-11-19 00:22:28.048,12.749,7.0,False,False,False
2019-11-19 00:22:17.490,CHH,35,KS98,2019-11-19 00:22:27.052,9.562,5.0,False,False,False
2019-11-19 00:22:22.670,CHH,16,BT81,2019-11-19 00:22:31.886,9.216,4.0,False,False,False
2019-11-19 00:22:23.466,CHH,30,KS98,2019-11-19 00:22:31.037,7.5710000000000015,4.0,False,False,False
2019-11-19 00:22:27.451,CHH,18,BT81,2019-11-19 00:22:36.017,8.566,3.0,False,False,False
2019-11-19 00:22:27.650,CHH,28,KS98,2019-11-19 00:25:22.961,175.31099999999995,,False,False,False
2019-11-19 00:22:31.247,CHH,20,BT81,2019-11-19 00:22:41.396,10.149,5.0,False,False,False
2019-11-19 00:22:36.814,DIH,02,BT81,2019-11-19 00:22:50.361,13.547,9.0,False,False,False
2019-11-19 00:22:45.978,DIH,04,BT81,2019-11-19 00:22:58.927,12.949000000000002,7.0,False,False,False
2019-11-19 00:22:53.150,DIH,06,BT81,2019-11-19 00:23:10.880,17.73,12.0,False,False,False
2019-11-19 00:23:05.900,DIH,08,BT81,2019-11-19 00:23:19.845,13.945,9.0,False,False,False
2019-11-19 00:23:15.462,DIH,10,BT81,2019-11-19 00:23:30.005,14.543,9.0,True,False,False
2019-11-19 00:23:24.667,DIH,12,BT81,2019-11-19 00:23:40.962,16.295,10.0,False,False,False
2019-11-19 00:23:35.583,WTS,02,BT81,2019-11-19 00:23:52.334,16.750999999999998,10.0,False,False,False
2019-11-19 00:23:46.141,WTS,04,BT81,2019-11-19 00:24:02.876,16.735,11.0,False,False,False
2019-11-19 00:23:57.298,WTS,06,BT81,2019-11-19 00:24:13.050,15.752,9.0,False,False,False
2019-11-19 00:24:07.059,WTS,08,BT81,2019-11-19 00:24:26.383,19.324,12.0,False,False,False
2019-11-19 00:24:19.809,WTS,10,BT81,2019-11-19 00:24:39.353,19.544,13.0,True,False,False
2019-11-19 00:24:28.973,CHH,37,BT82,2019-11-19 00:26:42.895,133.922,120.0,False,False,False
2019-11-19 00:24:33.356,WTS,12,BT81,2019-11-19 00:24:52.879,19.523,13.0,False,False,False
2019-11-19 00:24:46.703,WTS,14,BT81,2019-11-19 00:25:02.840,16.137,11.0,False,False,False
2019-11-19 00:24:58.457,LOF,02,BT81,2019-11-19 00:25:13.398,14.941,8.0,False,False,False
2019-11-19 00:25:07.223,LOF,04,BT81,2019-11-19 00:25:23.359,16.136,9.0,False,False,False
2019-11-19 00:25:17.184,LOF,06,BT81,2019-11-19 00:25:34.326,17.142,12.0,False,False,False
2019-11-19 00:25:29.535,LOF,08,BT81,2019-11-19 00:25:45.472,15.937,10.0,False,False,False
2019-11-19 00:25:40.094,LOF,10,BT81,2019-11-19 00:25:56.031,15.937,11.0,True,False,False
2019-11-19 00:25:51.250,LOF,12,BT81,2019-11-19 00:26:07.386,16.136,12.0,False,False,False
2019-11-19 00:26:03.601,LOF,14,BT81,2019-11-19 00:26:17.945,14.344,9.0,False,False,False
2019-11-19 00:26:13.164,KOT,02,BT81,2019-11-19 00:26:27.507,14.343,10.0,False,False,False
2019-11-19 00:26:23.324,KOT,04,BT81,2019-11-19 00:26:36.472,13.148,8.0,False,False,False
2019-11-19 00:26:29.499,CHH,35,BT82,2019-11-19 00:26:55.882,26.383000000000006,18.0,False,False,False
2019-11-19 00:26:31.491,KOT,06,BT81,2019-11-19 00:26:43.901,12.41,7.0,False,False,False
2019-11-19 00:26:39.261,KOT,08,BT81,2019-11-19 00:26:53.405,14.144,9.0,False,False,False
2019-11-19 00:26:48.425,CHH,33,BT82,2019-11-19 00:27:19.901,31.476,23.0,False,False,False
2019-11-19 00:26:49.222,KOT,10,BT81,2019-11-19 00:27:03.366,14.144,9.0,True,False,False
2019-11-19 00:26:58.585,KOT,12,BT81,2019-11-19 00:27:14.921,16.336,12.0,False,False,False
2019-11-19 00:26:58.585,MOK,43,VT80,2019-11-19 00:27:10.936,12.351,8.0,False,False,False
2019-11-19 00:27:06.753,MOK,45,VT80,2019-11-19 00:27:22.889,16.136,13.0,False,False,False
2019-11-19 00:27:10.737,KOT,14,BT81,2019-11-19 00:27:23.886,13.149,9.0,False,False,False
2019-11-19 00:27:12.132,CHH,31,BT82,2019-11-19 00:27:31.854,19.722,12.0,False,False,False
2019-11-19 00:27:20.300,MOK,47,VT80,2019-11-19 00:27:36.436,16.136,12.0,True,False,False
2019-11-19 00:27:20.499,KOT,16,BT81,2019-11-19 00:27:32.850,12.351,8.0,False,False,False
2019-11-19 00:27:24.483,CHH,29,BT82,2019-11-19 00:27:39.026,14.543,7.0,False,False,False
2019-11-19 00:27:29.065,SKM,02,BT81,2019-11-19 00:27:42.413,13.348,8.0,False,False,False
2019-11-19 00:27:32.253,CHH,27,BT82,2019-11-19 00:27:48.389,16.136,10.0,False,False,False
2019-11-19 00:27:33.249,SKM,01,VT80,2019-11-19 00:27:44.006,10.757,7.0,False,False,False
2019-11-19 00:27:37.233,SKM,04,BT81,2019-11-19 00:27:50.979,13.746,9.0,False,False,False
2019-11-19 00:27:41.217,SKM,03,VT80,2019-11-19 00:27:52.971,11.754,8.0,False,False,False
2019-11-19 00:27:42.413,CHH,25,BT82,2019-11-19 00:28:06.916,24.503,18.0,False,False,False
2019-11-19 00:27:46.397,SKM,06,BT81,2019-11-19 00:27:58.948,12.550999999999998,8.0,False,False,False
2019-11-19 00:27:49.983,SKM,05,VT80,2019-11-19 00:28:00.940,10.957,8.0,False,False,False
2019-11-19 00:27:54.565,SKM,08,BT81,2019-11-19 00:28:07.912,13.347,8.0,False,False,False
2019-11-19 00:27:58.151,SKM,07,VT80,2019-11-19 00:28:09.905,11.754,8.0,False,False,False
2019-11-19 00:28:01.139,CHH,23A,BT82,,,17.0,False,False,False
2019-11-19 00:28:02.733,SKM,10,BT81,2019-11-19 00:28:17.873,15.14,10.0,False,False,False
2019-11-19 00:28:06.717,SKM,09,VT80,2019-11-19 00:28:13.889,7.1720000000000015,4.0,False,False,False
2019-11-19 00:28:11.299,SKM,11,VT80,2019-11-19 00:28:18.471,7.1720000000000015,4.0,False,False,False
2019-11-19 00:28:12.893,SKM,12,BT81,2019-11-19 00:28:28.432,15.539,10.0,True,False,False
2019-11-19 00:28:15.881,SKM,13,VT80,2019-11-19 00:28:34.010,18.129,14.0,True,False,False
2019-11-19 00:28:18.471,CHH,16,BT82,2019-11-19 00:28:25.462,6.9910000000000005,1.0,False,False,False
2019-11-19 00:28:20.463,CHH,18,BT82,2019-11-19 00:28:29.826,9.363,5.0,False,False,False
2019-11-19 00:28:23.651,SKM,14,BT81,2019-11-19 00:28:35.404,11.753,6.0,False,False,False
2019-11-19 00:28:25.842,CHH,20,BT82,2019-11-19 00:28:36.870,11.028,6.0,False,False,False
2019-11-19 00:28:30.225,SKM,16,BT81,2019-11-19 00:28:41.381,11.156,5.0,False,False,False
2019-11-19 00:28:30.822,SKM,15,VT80,2019-11-19 00:28:44.369,13.547,11.0,False,False,False
2019-11-19 00:28:32.416,DIH,02,BT82,2019-11-19 00:28:47.357,14.941,10.0,False,False,False
2019-11-19 00:28:33.811,CHH,11,KS67,,,,True,False,False
2019-11-19 00:28:35.404,SKM,18,BT81,2019-11-19 00:28:59.908,24.504,14.0,False,False,False
2019-11-19 00:28:37.994,CHH,37,BT83,2019-11-19 00:32:50.402,252.408,246.0,False,False,False
2019-11-19 00:28:41.979,SKM,17,VT80,2019-11-19 00:28:55.924,13.945,11.0,False,False,False
2019-11-19 00:28:42.463,DIH,04,BT82,2019-11-19 00:28:57.318,14.855,9.0,False,False,False
2019-11-19 00:28:50.146,SKM,20,BT81,2019-11-19 00:29:18.435,28.289,21.0,False,False,False
2019-11-19 00:28:51.541,DIH,06,BT82,2019-11-19 00:29:10.467,18.926,14.0,False,False,False
2019-11-19 00:28:53.533,SKM,19,VT80,2019-11-19 00:29:05.363,11.83,8.0,False,False,False
2019-11-19 00:29:02.299,SKM,21,VT80,2019-11-19 00:29:13.455,11.156,8.0,False,False,False
2019-11-19 00:29:06.283,DIH,08,BT82,2019-11-19 00:29:21.423,15.14,10.0,False,False,False
2019-11-19 00:29:11.263,KOT,01,VT80,2019-11-19 00:29:21.423,10.16,7.0,False,False,False
2019-11-19 00:29:11.877,SKM,22A,BT81,2019-11-19 00:29:21.882,10.005,3.0,False,False,False
2019-11-19 00:29:15.845,SKM,22B,BT81,2019-11-19 00:29:27.400,11.555,5.0,False,False,False
2019-11-19 00:29:16.443,DIH,10,BT82,2019-11-19 00:29:31.982,15.539,11.0,True,False,False
2019-11-19 00:29:19.033,KOT,03,VT80,2019-11-19 00:29:29.392,10.359000000000002,7.0,False,False,False
2019-11-19 00:29:21.224,SKM,22C,BT81,2019-11-19 00:29:32.978,11.754,5.0,False,False,False
2019-11-19 00:29:26.802,KOT,05,VT80,2019-11-19 00:29:37.378,10.576,8.0,False,False,False
2019-11-19 00:29:26.802,MOK,32A,BT81,2019-11-19 00:29:40.349,13.547,6.0,True,False,False
2019-11-19 00:29:27.798,DIH,12,BT82,2019-11-19 00:29:43.935,16.137,12.0,False,False,False
2019-11-19 00:29:33.775,MOK,32B,BT81,2019-11-19 00:29:45.335,11.56,5.0,False,False,False
2019-11-19 00:29:34.970,KOT,07,VT80,2019-11-19 00:29:46.923,11.953,9.0,False,False,False
2019-11-19 00:29:38.955,MOK,34A,BT81,2019-11-19 00:29:51.904,12.949000000000002,7.0,False,False,False
2019-11-19 00:29:39.951,WTS,02,BT82,2019-11-19 00:29:54.892,14.941,9.0,False,False,False
2019-11-19 00:29:44.134,KOT,09,VT80,2019-11-19 00:30:02.462,18.328,15.0,True,False,False
2019-11-19 00:29:46.126,MOK,34B,BT81,2019-11-19 00:29:57.880,11.754,7.0,False,False,False
2019-11-19 00:29:49.513,WTS,04,BT82,2019-11-19 00:30:06.447,16.934,10.0,False,False,False
2019-11-19 00:29:53.298,MOK,36,BT81,2019-11-19 00:30:14.415,21.117,15.0,False,False,False
2019-11-19 00:29:59.275,KOT,11,VT80,2019-11-19 00:30:14.415,15.14,12.0,False,False,False
2019-11-19 00:30:00.271,WTS,06,BT82,2019-11-19 00:30:19.396,19.125,12.0,False,False,False
2019-11-19 00:30:08.439,MOK,38,BT81,2019-11-19 00:30:25.970,17.531,11.0,False,False,False
2019-11-19 00:30:12.025,KOT,13,VT80,2019-11-19 00:30:25.372,13.347,10.0,False,False,False
2019-11-19 00:30:12.622,WTS,08,BT82,2019-11-19 00:30:33.938,21.316,15.0,False,False,False
2019-11-19 00:30:19.993,MOK,40,BT81,2019-11-19 00:30:32.942,12.949000000000002,6.0,True,False,False
2019-11-19 00:30:22.583,KOT,15,VT80,2019-11-19 00:30:34.365,11.782,8.0,False,False,False
2019-11-19 00:30:26.567,MOK,42,BT81,2019-11-19 00:30:37.923,11.356,,False,False,False
